agent,generator,run_id,step,cumulative_reward
Always Up Agent,Random Walk Generator,002,33,-7.0
Always Up Agent,Random Walk Generator,002,34,-6.0
Always Up Agent,Random Walk Generator,002,35,-7.0
Always Up Agent,Random Walk Generator,002,36,-6.0
Always Up Agent,Random Walk Generator,002,37,-7.0
Always Up Agent,Random Walk Generator,002,38,-6.0
Always Up Agent,Random Walk Generator,002,39,-5.0
Always Up Agent,Random Walk Generator,002,40,-6.0
Always Up Agent,Random Walk Generator,002,41,-5.0
Always Up Agent,Random Walk Generator,002,42,-4.0
Always Up Agent,Random Walk Generator,002,43,-3.0
Always Up Agent,Random Walk Generator,002,44,-2.0
Always Up Agent,Random Walk Generator,002,45,-3.0
Always Up Agent,Random Walk Generator,002,46,-2.0
Always Up Agent,Random Walk Generator,002,47,-1.0
Always Up Agent,Random Walk Generator,002,48,0.0
Always Up Agent,Random Walk Generator,002,49,-1.0
Always Up Agent,Random Walk Generator,002,50,0.0
Always Up Agent,Random Walk Generator,002,51,1.0
Always Up Agent,Random Walk Generator,002,52,2.0
Always Up Agent,Random Walk Generator,002,53,1.0
Always Up Agent,Random Walk Generator,002,54,2.0
Always Up Agent,Random Walk Generator,002,55,1.0
Always Up Agent,Random Walk Generator,002,56,2.0
Always Up Agent,Random Walk Generator,002,57,3.0
Always Up Agent,Random Walk Generator,002,58,4.0
Always Up Agent,Random Walk Generator,002,59,5.0
Always Up Agent,Random Walk Generator,002,60,6.0
Always Up Agent,Random Walk Generator,002,61,7.0
Always Up Agent,Random Walk Generator,002,62,6.0
Always Up Agent,Random Walk Generator,002,63,5.0
Always Up Agent,Random Walk Generator,002,64,6.0
Always Up Agent,Random Walk Generator,002,65,5.0
Always Up Agent,Random Walk Generator,002,66,6.0
Always Up Agent,Random Walk Generator,002,67,5.0
Always Up Agent,Random Walk Generator,002,68,6.0
Always Up Agent,Random Walk Generator,002,69,5.0
Always Up Agent,Random Walk Generator,002,70,6.0
Always Up Agent,Random Walk Generator,002,71,5.0
Always Up Agent,Random Walk Generator,002,72,6.0
Always Up Agent,Random Walk Generator,002,73,7.0
Always Up Agent,Random Walk Generator,002,74,6.0
Always Up Agent,Random Walk Generator,002,75,5.0
Always Up Agent,Random Walk Generator,002,76,6.0
Always Up Agent,Random Walk Generator,002,77,7.0
Always Up Agent,Random Walk Generator,002,78,8.0
Always Up Agent,Random Walk Generator,002,79,9.0
Always Up Agent,Random Walk Generator,002,80,10.0
Always Up Agent,Random Walk Generator,002,81,11.0
Always Up Agent,Random Walk Generator,002,82,12.0
Always Up Agent,Random Walk Generator,002,83,13.0
Always Up Agent,Random Walk Generator,002,84,14.0
Always Up Agent,Random Walk Generator,002,85,15.0
Always Up Agent,Random Walk Generator,002,86,14.0
Always Up Agent,Random Walk Generator,002,87,13.0
Always Up Agent,Random Walk Generator,002,88,14.0
Always Up Agent,Random Walk Generator,002,89,13.0
Always Up Agent,Random Walk Generator,002,90,14.0
Always Up Agent,Random Walk Generator,002,91,13.0
Always Up Agent,Random Walk Generator,002,92,12.0
Always Up Agent,Random Walk Generator,002,93,11.0
Always Up Agent,Random Walk Generator,002,94,12.0
Always Up Agent,Random Walk Generator,002,95,11.0
Always Up Agent,Random Walk Generator,002,96,10.0
Always Up Agent,Random Walk Generator,002,97,11.0
Always Up Agent,Random Walk Generator,002,98,10.0
Always Up Agent,Random Walk Generator,002,99,9.0
Always Up Agent,Random Walk Generator,002,100,8.0
Always Up Agent,Random Walk Generator,003,1,1.0
Always Up Agent,Random Walk Generator,003,2,0.0
Always Up Agent,Random Walk Generator,003,3,1.0
Always Up Agent,Random Walk Generator,003,4,0.0
Always Up Agent,Random Walk Generator,003,5,1.0
Always Up Agent,Random Walk Generator,003,6,2.0
Always Up Agent,Random Walk Generator,003,7,1.0
Always Up Agent,Random Walk Generator,003,8,0.0
Always Up Agent,Random Walk Generator,003,9,1.0
Always Up Agent,Random Walk Generator,003,10,0.0
Always Up Agent,Random Walk Generator,003,11,1.0
Always Up Agent,Random Walk Generator,003,12,2.0
Always Up Agent,Random Walk Generator,003,13,3.0
Always Up Agent,Random Walk Generator,003,14,2.0
Always Up Agent,Random Walk Generator,003,15,1.0
Always Up Agent,Random Walk Generator,003,16,0.0
Always Up Agent,Random Walk Generator,003,17,1.0
Always Up Agent,Random Walk Generator,003,18,2.0
Always Up Agent,Random Walk Generator,003,19,3.0
Always Up Agent,Random Walk Generator,003,20,2.0
Always Up Agent,Random Walk Generator,003,21,3.0
Always Up Agent,Random Walk Generator,003,22,4.0
Always Up Agent,Random Walk Generator,003,23,5.0
Always Up Agent,Random Walk Generator,003,24,4.0
Always Up Agent,Random Walk Generator,003,25,5.0
Always Up Agent,Random Walk Generator,003,26,6.0
Always Up Agent,Random Walk Generator,003,27,7.0
Always Up Agent,Random Walk Generator,003,28,8.0
Always Up Agent,Random Walk Generator,003,29,7.0
Always Up Agent,Random Walk Generator,003,30,8.0
Always Up Agent,Random Walk Generator,003,31,9.0
Always Up Agent,Random Walk Generator,003,32,8.0
Always Up Agent,Random Walk Generator,003,33,7.0
Always Up Agent,Random Walk Generator,003,34,6.0
Always Up Agent,Random Walk Generator,003,35,7.0
Always Up Agent,Random Walk Generator,003,36,6.0
Always Up Agent,Random Walk Generator,003,37,5.0
Always Up Agent,Random Walk Generator,003,38,4.0
Always Up Agent,Random Walk Generator,003,39,3.0
Always Up Agent,Random Walk Generator,003,40,4.0
Always Up Agent,Random Walk Generator,003,41,5.0
Always Up Agent,Random Walk Generator,003,42,4.0
Always Up Agent,Random Walk Generator,003,43,5.0
Always Up Agent,Random Walk Generator,003,44,6.0
Always Up Agent,Random Walk Generator,003,45,5.0
Always Up Agent,Random Walk Generator,003,46,4.0
Always Up Agent,Random Walk Generator,003,47,3.0
Always Up Agent,Random Walk Generator,003,48,2.0
Always Up Agent,Random Walk Generator,003,49,1.0
Always Up Agent,Random Walk Generator,003,50,2.0
Always Up Agent,Random Walk Generator,003,51,3.0
Always Up Agent,Random Walk Generator,003,52,4.0
Always Up Agent,Random Walk Generator,003,53,5.0
Always Up Agent,Random Walk Generator,003,54,6.0
Always Up Agent,Random Walk Generator,003,55,7.0
Always Up Agent,Random Walk Generator,003,56,6.0
Always Up Agent,Random Walk Generator,003,57,5.0
Always Up Agent,Random Walk Generator,003,58,6.0
Always Up Agent,Random Walk Generator,003,59,7.0
Always Up Agent,Random Walk Generator,003,60,8.0
Always Up Agent,Random Walk Generator,003,61,9.0
Always Up Agent,Random Walk Generator,003,62,10.0
Always Up Agent,Random Walk Generator,003,63,9.0
Always Up Agent,Random Walk Generator,003,64,10.0
Always Up Agent,Random Walk Generator,003,65,9.0
Always Up Agent,Random Walk Generator,003,66,10.0
Always Up Agent,Random Walk Generator,003,67,9.0
Always Up Agent,Random Walk Generator,003,68,10.0
Always Up Agent,Random Walk Generator,003,69,9.0
Always Up Agent,Random Walk Generator,003,70,8.0
Always Up Agent,Random Walk Generator,003,71,7.0
Always Up Agent,Random Walk Generator,003,72,8.0
Always Up Agent,Random Walk Generator,003,73,7.0
Always Up Agent,Random Walk Generator,003,74,8.0
Always Up Agent,Random Walk Generator,003,75,9.0
Always Up Agent,Random Walk Generator,003,76,8.0
Always Up Agent,Random Walk Generator,003,77,7.0
Always Up Agent,Random Walk Generator,003,78,8.0
Always Up Agent,Random Walk Generator,003,79,9.0
Always Up Agent,Random Walk Generator,003,80,10.0
Always Up Agent,Random Walk Generator,003,81,11.0
Always Up Agent,Random Walk Generator,003,82,10.0
Always Up Agent,Random Walk Generator,003,83,11.0
Always Up Agent,Random Walk Generator,003,84,12.0
Always Up Agent,Random Walk Generator,003,85,13.0
Always Up Agent,Random Walk Generator,003,86,14.0
Always Up Agent,Random Walk Generator,003,87,15.0
Always Up Agent,Random Walk Generator,003,88,14.0
Always Up Agent,Random Walk Generator,003,89,15.0
Always Up Agent,Random Walk Generator,003,90,14.0
Always Up Agent,Random Walk Generator,003,91,13.0
Always Up Agent,Random Walk Generator,003,92,12.0
Always Up Agent,Random Walk Generator,003,93,13.0
Always Up Agent,Random Walk Generator,003,94,14.0
Always Up Agent,Random Walk Generator,003,95,13.0
Always Up Agent,Random Walk Generator,003,96,12.0
Always Up Agent,Random Walk Generator,003,97,11.0
Always Up Agent,Random Walk Generator,003,98,10.0
Always Up Agent,Random Walk Generator,003,99,11.0
Always Up Agent,Random Walk Generator,003,100,12.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,1,-1.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,2,-2.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,3,-3.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,4,-4.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,5,-5.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,6,-6.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,7,-7.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,8,-8.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,9,-9.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,10,-10.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,11,-11.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,12,-12.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,13,-13.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,14,-14.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,15,-15.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,16,-16.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,17,-17.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,18,-18.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,19,-19.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,20,-20.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,21,-21.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,22,-22.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,23,-23.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,24,-24.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,25,-25.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,26,-26.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,27,-27.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,28,-28.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,29,-29.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,30,-30.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,31,-31.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,32,-32.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,33,-33.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,34,-34.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,35,-35.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,36,-36.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,37,-37.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,38,-38.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,39,-39.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,40,-40.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,41,-41.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,42,-42.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,43,-43.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,44,-44.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,45,-45.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,46,-46.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,47,-47.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,48,-48.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,49,-49.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,50,-50.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,51,-51.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,52,-52.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,53,-53.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,54,-54.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,55,-55.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,56,-56.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,57,-57.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,58,-58.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,59,-59.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,60,-60.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,61,-61.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,62,-62.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,63,-63.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,64,-64.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,65,-65.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,66,-66.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,67,-67.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,68,-68.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,69,-69.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,70,-70.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,71,-71.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,72,-72.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,73,-73.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,74,-74.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,75,-75.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,76,-76.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,77,-77.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,78,-78.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,79,-79.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,80,-80.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,81,-81.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,82,-82.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,83,-83.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,84,-84.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,85,-85.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,86,-86.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,87,-87.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,88,-88.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,89,-89.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,90,-90.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,91,-91.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,92,-92.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,93,-93.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,94,-94.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,95,-95.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,96,-96.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,97,-97.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,98,-98.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,99,-99.0
Dynamic Mean Reversion Agent,Linear Trend Generator,001,100,-100.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,1,-1.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,2,-2.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,3,-3.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,4,-4.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,5,-5.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,6,-6.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,7,-7.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,8,-8.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,9,-9.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,10,-10.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,11,-11.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,12,-12.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,13,-13.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,14,-14.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,15,-15.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,16,-16.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,17,-17.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,18,-18.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,19,-19.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,20,-20.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,21,-21.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,22,-22.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,23,-23.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,24,-24.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,25,-25.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,26,-26.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,27,-27.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,28,-28.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,29,-29.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,30,-30.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,31,-31.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,32,-32.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,33,-33.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,34,-34.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,35,-35.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,36,-36.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,37,-37.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,38,-38.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,39,-39.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,40,-40.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,41,-41.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,42,-42.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,43,-43.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,44,-44.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,45,-45.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,46,-46.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,47,-47.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,48,-48.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,49,-49.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,50,-50.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,51,-51.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,52,-52.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,53,-53.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,54,-54.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,55,-55.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,56,-56.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,57,-57.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,58,-58.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,59,-59.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,60,-60.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,61,-61.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,62,-62.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,63,-63.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,64,-64.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,65,-65.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,66,-66.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,67,-67.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,68,-68.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,69,-69.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,70,-70.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,71,-71.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,72,-72.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,73,-73.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,74,-74.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,75,-75.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,76,-76.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,77,-77.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,78,-78.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,79,-79.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,80,-80.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,81,-81.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,82,-82.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,83,-83.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,84,-84.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,85,-85.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,86,-86.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,87,-87.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,88,-88.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,89,-89.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,90,-90.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,91,-91.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,92,-92.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,93,-93.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,94,-94.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,95,-95.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,96,-96.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,97,-97.0
Dynamic Mean Reversion Agent,Linear Trend Generator,002,98,-98.0
